region,fecha,año,mes,dia,temp_media_c,temp_max_c,temp_min_c,precipitacion_mm,humedad_pct,viento_kmh,fase_enos
Zona Norte,3/31/2022,2022,3,31,22.3,26.9,18.6,0,80,7.3,La Niña
Zona Norte,4/1/2022,2022,4,1,22.5,27,19.6,1.2,83,10.2,La Niña
Zona Norte,4/2/2022,2022,4,2,22.5,26.3,19.6,0,81,10.7,La Niña
Zona Norte,4/3/2022,2022,4,3,22.2,27,19.7,18.3,84,7.8,La Niña
Zona Norte,4/4/2022,2022,4,4,22,25.1,19.7,5.4,89,7,La Niña
Zona Norte,4/5/2022,2022,4,5,22.1,25.6,19.4,6.4,89,7.8,La Niña
Zona Norte,4/6/2022,2022,4,6,23,27,20.2,0.4,86,6.7,La Niña
Zona Norte,4/7/2022,2022,4,7,22.9,27.4,19.6,0.3,75,7.2,La Niña
Zona Norte,4/8/2022,2022,4,8,22.5,25.7,20.4,2.3,86,10,La Niña
Zona Norte,4/9/2022,2022,4,9,20.7,21.7,19.9,13.9,97,15,La Niña
Zona Norte,4/10/2022,2022,4,10,21.3,24,19.5,4.9,88,15.8,La Niña
Zona Norte,4/11/2022,2022,4,11,21.9,26,18.9,0.1,80,13.6,La Niña
Zona Norte,4/12/2022,2022,4,12,21.6,26.2,18.3,0,74,10.6,La Niña
Zona Norte,4/13/2022,2022,4,13,22,26,19.2,0.1,86,11.4,La Niña
Zona Norte,4/14/2022,2022,4,14,22.1,25.7,20,2.6,89,9.8,La Niña
Zona Norte,4/15/2022,2022,4,15,22,25.2,20.2,3.8,91,13.7,La Niña
Zona Norte,4/16/2022,2022,4,16,22.4,25.5,19.9,0.4,83,10.3,La Niña
Zona Norte,4/17/2022,2022,4,17,22.5,26.7,19.5,0,70,7.1,La Niña
Zona Norte,4/18/2022,2022,4,18,22.9,27.6,18.7,0,76,7,La Niña
Zona Norte,4/19/2022,2022,4,19,22.8,26.8,19.5,0.6,70,8.8,La Niña
Zona Norte,4/20/2022,2022,4,20,23,26.7,20,0.3,70,7.5,La Niña
Zona Norte,4/21/2022,2022,4,21,22.8,27.9,19.3,1.4,73,5.2,La Niña
Zona Norte,4/22/2022,2022,4,22,21.5,24.6,19.5,2.6,89,3.2,La Niña
Zona Norte,4/23/2022,2022,4,23,21.9,25.9,19.6,2.3,88,5.5,La Niña
Zona Norte,4/24/2022,2022,4,24,22.1,25.8,19.4,2.1,87,3.5,La Niña
Zona Norte,4/25/2022,2022,4,25,21.7,24.4,19.4,14.1,93,3.8,La Niña
Zona Norte,4/26/2022,2022,4,26,21.6,24.6,20.2,8.3,92,6.4,La Niña
Zona Norte,4/27/2022,2022,4,27,21.2,24.5,20.1,5.4,94,7.6,La Niña
Zona Norte,4/28/2022,2022,4,28,21.2,23.8,20.1,18.3,96,9,La Niña
Zona Norte,4/29/2022,2022,4,29,21.3,23.5,19.8,27.2,96,8.7,La Niña
Zona Norte,4/30/2022,2022,4,30,21.2,22.8,20.3,18,97,3.9,La Niña
Zona Norte,5/1/2022,2022,5,1,21.7,24.2,19.4,23.1,96,5.2,La Niña
Zona Norte,5/2/2022,2022,5,2,22.4,26.1,20.3,2.9,92,5.4,La Niña
Zona Norte,5/3/2022,2022,5,3,22.6,26,21.4,6.2,92,5.2,La Niña
Zona Norte,5/4/2022,2022,5,4,22.4,25.9,20.4,10,95,5.9,La Niña
Zona Norte,5/5/2022,2022,5,5,23,26.8,20.7,1.4,89,3.5,La Niña
Zona Norte,5/6/2022,2022,5,6,22.8,26.3,20.2,10.6,90,3.7,La Niña
Zona Norte,5/7/2022,2022,5,7,23.1,27.6,19.7,1.1,87,4.7,La Niña
Zona Norte,5/8/2022,2022,5,8,23.5,27.6,20.1,2.2,86,4.4,La Niña
Zona Norte,5/9/2022,2022,5,9,23.7,27.9,20.5,0.5,83,6.4,La Niña
Zona Norte,5/10/2022,2022,5,10,23.7,27.9,20.5,0,70,6.4,La Niña
Zona Norte,5/11/2022,2022,5,11,22.7,27.1,19.5,3.6,80,5.7,La Niña
Zona Norte,5/12/2022,2022,5,12,21.6,23.2,20.7,31.8,96,4.9,La Niña
Zona Norte,5/13/2022,2022,5,13,22,24,20.3,6,93,6.7,La Niña
Zona Norte,5/14/2022,2022,5,14,21.9,25,20.6,22.5,95,5.1,La Niña
Zona Norte,5/15/2022,2022,5,15,22.3,25,19.9,27.6,91,4.3,La Niña
Zona Norte,5/16/2022,2022,5,16,22.3,25.1,19.9,3.2,93,5.7,La Niña
Zona Norte,5/17/2022,2022,5,17,22.2,24.7,21.2,15.6,94,5.8,La Niña
Zona Norte,5/18/2022,2022,5,18,22.2,24.8,20.1,2.6,92,5.6,La Niña
Zona Norte,5/19/2022,2022,5,19,22.1,25.3,20.3,42.1,92,3.6,La Niña
Zona Norte,5/20/2022,2022,5,20,21.8,24,20.1,64.9,95,3.8,La Niña
Zona Norte,5/21/2022,2022,5,21,22.5,25.3,20.4,10.9,91,4.7,La Niña
Zona Norte,5/22/2022,2022,5,22,22.3,26,19.6,6.3,92,3.6,La Niña
Zona Norte,5/23/2022,2022,5,23,21.9,25.1,19.9,14.6,94,4,La Niña
Zona Norte,5/24/2022,2022,5,24,22,25.5,19.9,33.2,94,3.5,La Niña
Zona Norte,5/25/2022,2022,5,25,22.4,26.1,19.9,20.9,91,3.3,La Niña
Zona Norte,5/26/2022,2022,5,26,22.5,25.7,20.1,4.5,90,6.8,La Niña
Zona Norte,5/27/2022,2022,5,27,22.6,26.3,20.5,3.5,90,6.8,La Niña
Zona Norte,5/28/2022,2022,5,28,22,25.5,19.7,31.6,93,4.3,La Niña
Zona Norte,5/29/2022,2022,5,29,21.7,24.8,19.9,38.3,96,3.2,La Niña
Zona Norte,5/30/2022,2022,5,30,22.1,25,19.9,29.7,93,4.1,La Niña
Zona Norte,5/31/2022,2022,5,31,22.5,25.9,19.6,79.7,93,3.9,La Niña
Zona Norte,6/1/2022,2022,6,1,22.5,25.5,20.5,58,92,4.2,La Niña
Zona Norte,6/2/2022,2022,6,2,22.3,24.7,20.5,21.1,91,3.6,La Niña
Zona Norte,6/3/2022,2022,6,3,22.9,26.9,20.6,12.1,86,4.8,La Niña
Zona Norte,6/4/2022,2022,6,4,23.5,27.1,20.5,11.8,84,4.7,La Niña
Zona Norte,6/5/2022,2022,6,5,22.7,26,20.2,26.5,89,3,La Niña
Zona Norte,6/6/2022,2022,6,6,22.3,25.4,19.6,18.6,90,3.6,La Niña
Zona Norte,6/7/2022,2022,6,7,22.1,25.6,19.9,22.8,92,3.5,La Niña
Zona Norte,6/8/2022,2022,6,8,21.9,26.5,19.9,30.9,93,3.3,La Niña
Zona Norte,6/9/2022,2022,6,9,21.2,23,19.3,18.8,94,6.1,La Niña
Zona Norte,6/10/2022,2022,6,10,21.4,23.9,19.6,15.6,96,4.1,La Niña
Zona Norte,6/11/2022,2022,6,11,21.1,23.6,19,34.4,96,4.4,La Niña
Zona Norte,6/12/2022,2022,6,12,21,22.7,19,71.7,98,3.5,La Niña
Zona Norte,6/13/2022,2022,6,13,21.4,23.3,19.7,29.9,96,3.3,La Niña
Zona Norte,6/14/2022,2022,6,14,21.5,24.9,19.7,15.3,93,5.1,La Niña
Zona Norte,6/15/2022,2022,6,15,21.1,23.3,19.5,70,96,4.5,La Niña
Zona Norte,6/16/2022,2022,6,16,21.7,25.3,19.5,63.5,93,3,La Niña
Zona Norte,6/17/2022,2022,6,17,22.4,25.1,19.7,17.7,90,3.8,La Niña
Zona Norte,6/18/2022,2022,6,18,21.8,24.6,19.8,25.4,92,4.7,La Niña
Zona Norte,6/19/2022,2022,6,19,21.8,24.7,19.8,33.7,93,3,La Niña
Zona Norte,6/20/2022,2022,6,20,21.3,24.5,18.6,34.2,93,4,La Niña
Zona Norte,6/21/2022,2022,6,21,21.2,23,19.9,5.6,94,6.2,La Niña
Zona Norte,6/22/2022,2022,6,22,21.6,24.8,20,9.7,90,9.7,La Niña
Zona Norte,6/23/2022,2022,6,23,20.9,23.3,19.7,12.8,97,4.2,La Niña
Zona Norte,6/24/2022,2022,6,24,20.8,22.4,19.6,8.1,96,5.7,La Niña
Zona Norte,6/25/2022,2022,6,25,21,24.6,19.2,22.7,97,5.3,La Niña
Zona Norte,6/26/2022,2022,6,26,20.3,21.4,19.3,18.2,99,3.9,La Niña
Zona Norte,6/27/2022,2022,6,27,21.3,24.4,19.3,14.1,91,6,La Niña
Zona Norte,6/28/2022,2022,6,28,21.2,25.1,18.7,19.7,87,6.4,La Niña
Zona Norte,6/29/2022,2022,6,29,21.4,25.3,19.4,9.1,91,8.9,La Niña
Zona Norte,6/30/2022,2022,6,30,21.4,25.3,19.5,5.6,92,9.8,La Niña
Zona Norte,7/1/2022,2022,7,1,20.9,21.8,20.3,172,97,7.5,La Niña
Zona Norte,7/2/2022,2022,7,2,21.7,24.5,20.1,120.3,96,4.7,La Niña
Zona Norte,7/3/2022,2022,7,3,21.3,22.9,20.1,15,96,4.6,La Niña
Zona Norte,7/4/2022,2022,7,4,22,24.8,20.2,6.6,92,8.2,La Niña
Zona Norte,7/5/2022,2022,7,5,21.7,23.8,20.6,18.9,93,6.5,La Niña
Zona Norte,7/6/2022,2022,7,6,21.4,23.8,20.1,3.3,95,8.2,La Niña
Zona Norte,7/7/2022,2022,7,7,22.5,25.9,19.9,1.7,84,12.1,La Niña
Zona Norte,7/8/2022,2022,7,8,22.1,25.6,19.7,2.6,86,10.9,La Niña
Zona Norte,7/9/2022,2022,7,9,21.8,25.3,20.5,6.7,93,7.5,La Niña
Zona Norte,7/10/2022,2022,7,10,21.8,24.1,20.6,4.8,92,5.5,La Niña
Zona Norte,7/11/2022,2022,7,11,21.7,24.6,20.4,7.4,96,4.6,La Niña
Zona Norte,7/12/2022,2022,7,12,22.1,25.7,20,9.3,94,6,La Niña
Zona Norte,7/13/2022,2022,7,13,21.4,23.8,20.3,15.6,97,3.5,La Niña
Zona Norte,7/14/2022,2022,7,14,21.4,23.2,20.3,10,97,6.6,La Niña
Zona Norte,7/15/2022,2022,7,15,22,25.1,20,2.6,92,10.6,La Niña
Zona Norte,7/16/2022,2022,7,16,22.3,25.9,19.5,2.3,85,11.4,La Niña
Zona Norte,7/17/2022,2022,7,17,22.4,26,19.7,2.6,87,11.6,La Niña
Zona Norte,7/18/2022,2022,7,18,22.1,24.9,20.3,4,93,10.1,La Niña
Zona Norte,7/19/2022,2022,7,19,22.1,25.6,20.5,3.3,93,9.8,La Niña
Zona Norte,7/20/2022,2022,7,20,21.6,25.3,20.2,6.5,95,11.1,La Niña
Zona Norte,7/21/2022,2022,7,21,22.3,26.3,19.9,12.9,87,8.4,La Niña
Zona Norte,7/22/2022,2022,7,22,21.1,22.9,19.7,12.7,95,4.2,La Niña
Zona Norte,7/23/2022,2022,7,23,22.3,25.5,20.2,3.1,88,8.9,La Niña
Zona Norte,7/24/2022,2022,7,24,22.3,26.2,19.9,2,80,10.1,La Niña
Zona Norte,7/25/2022,2022,7,25,22,26.5,18.8,0,74,7.4,La Niña
Zona Norte,7/26/2022,2022,7,26,21.8,25.6,19.1,21,88,5.8,La Niña
Zona Norte,7/27/2022,2022,7,27,21.4,24.3,19.2,19,93,5.2,La Niña
Zona Norte,7/28/2022,2022,7,28,22.3,26.3,19.5,0.5,87,7.8,La Niña
Zona Norte,7/29/2022,2022,7,29,22.3,26.4,19.8,4.7,83,8.6,La Niña
Zona Norte,7/30/2022,2022,7,30,21.9,26.2,20.1,10.8,90,11.1,La Niña
Zona Norte,7/31/2022,2022,7,31,22.3,26.8,20,4.7,88,13.2,La Niña
Zona Norte,8/1/2022,2022,8,1,21.9,26.2,19.8,3.9,86,9.3,La Niña
Zona Norte,8/2/2022,2022,8,2,21,24.6,20.1,21.4,98,5.9,La Niña
Zona Norte,8/3/2022,2022,8,3,20.5,22,19.5,21.8,99,5.2,La Niña
Zona Norte,8/4/2022,2022,8,4,21,24.7,19.7,9.1,92,7.4,La Niña
Zona Norte,8/5/2022,2022,8,5,21.1,24.6,19.5,13.6,95,8.2,La Niña
Zona Norte,8/6/2022,2022,8,6,20.8,22.4,19.9,16.9,98,7.7,La Niña
Zona Norte,8/7/2022,2022,8,7,21.3,24.4,19.2,13.7,94,4.2,La Niña
Zona Norte,8/8/2022,2022,8,8,21.3,22.9,20.1,4.7,96,5.9,La Niña
Zona Norte,8/9/2022,2022,8,9,22.3,27.1,20.1,7,90,8.3,La Niña
Zona Norte,8/10/2022,2022,8,10,22.1,25.4,19.9,1.4,91,8.4,La Niña
Zona Norte,8/11/2022,2022,8,11,21.7,24.3,20.1,21.3,94,4.8,La Niña
Zona Norte,8/12/2022,2022,8,12,21.6,23,19.9,5.6,94,3.7,La Niña
Zona Norte,8/13/2022,2022,8,13,22.2,26.1,19.2,14.4,92,4.5,La Niña
Zona Norte,8/14/2022,2022,8,14,22.5,26.4,19.9,9.3,90,4.2,La Niña
Zona Norte,8/15/2022,2022,8,15,21.6,24.8,19.6,15.9,94,4.6,La Niña
Zona Norte,8/16/2022,2022,8,16,21.5,25.5,19.4,29.2,93,3.8,La Niña
Zona Norte,8/17/2022,2022,8,17,22.2,25.9,19.6,6.8,90,4.3,La Niña
Zona Norte,8/18/2022,2022,8,18,22.9,26.5,20.7,0.6,81,10.8,La Niña
Zona Norte,8/19/2022,2022,8,19,23,27.3,20.1,1.1,81,11.8,La Niña
Zona Norte,8/20/2022,2022,8,20,23.3,27.3,20.1,0,79,8,La Niña
Zona Norte,8/21/2022,2022,8,21,22.2,25.9,19.5,2.4,85,7.2,La Niña
Zona Norte,8/22/2022,2022,8,22,22.1,26.8,18.8,6.6,85,5.1,La Niña
Zona Norte,8/23/2022,2022,8,23,21.6,25,19.2,6,90,3.3,La Niña
Zona Norte,8/24/2022,2022,8,24,21.4,23.7,19.5,39.1,92,4,La Niña
Zona Norte,8/25/2022,2022,8,25,22.2,26.7,18.8,4,89,4.7,La Niña
Zona Norte,8/26/2022,2022,8,26,21.9,25.6,19.9,23.5,88,6,La Niña
Zona Norte,8/27/2022,2022,8,27,21.7,24.9,19.6,9.3,91,5.4,La Niña
Zona Norte,8/28/2022,2022,8,28,22,25.6,19.1,31.4,88,3.5,La Niña
Zona Norte,8/29/2022,2022,8,29,22.1,25.1,20,11.6,89,4,La Niña
Zona Norte,8/30/2022,2022,8,30,21.9,25.3,19.3,13.1,89,3.7,La Niña
Zona Norte,8/31/2022,2022,8,31,22.3,25.9,19.7,32,89,3.6,La Niña
Zona Norte,9/1/2022,2022,9,1,22,25.2,19.7,21.6,94,3.6,Neutro
Zona Norte,9/2/2022,2022,9,2,22,25.6,19.9,7.6,91,5.7,Neutro
Zona Norte,9/3/2022,2022,9,3,21.4,23.3,20.2,13,93,6.2,Neutro
Zona Norte,9/4/2022,2022,9,4,22.9,27.1,19.8,0,79,6.8,Neutro
Zona Norte,9/5/2022,2022,9,5,21.7,23.6,20.2,19,96,3.4,Neutro
Zona Norte,9/6/2022,2022,9,6,22.6,26.8,19.6,5,87,5.1,Neutro
Zona Norte,9/7/2022,2022,9,7,22.3,25.8,20.2,4.3,91,3,Neutro
Zona Norte,9/8/2022,2022,9,8,22.9,26.3,20.5,8.8,88,3.6,Neutro
Zona Norte,9/9/2022,2022,9,9,22.2,25.5,20.5,63.7,94,4.8,Neutro
Zona Norte,9/10/2022,2022,9,10,22.2,25.5,20.4,21.2,91,3.7,Neutro
Zona Norte,9/11/2022,2022,9,11,22.3,26.2,19.7,9.9,89,5.2,Neutro
Zona Norte,9/12/2022,2022,9,12,21.9,24.4,19.9,35.1,92,4.3,Neutro
Zona Norte,9/13/2022,2022,9,13,21.9,24.7,19.7,44.8,92,3.8,Neutro
Zona Norte,9/14/2022,2022,9,14,21.5,23.3,19.7,44.9,95,2.8,Neutro
Zona Norte,9/15/2022,2022,9,15,22,24.6,19.5,13.7,93,3.7,Neutro
Zona Norte,9/16/2022,2022,9,16,22.1,26.2,19.9,16.6,91,4.9,Neutro
Zona Norte,9/17/2022,2022,9,17,21.9,25.5,19.8,18.2,93,3.9,Neutro
Zona Norte,9/18/2022,2022,9,18,21.6,23.4,20.3,17.1,95,3.6,Neutro
Zona Norte,9/19/2022,2022,9,19,22.6,26.4,20,29.4,92,3.6,Neutro
Zona Norte,9/20/2022,2022,9,20,22.7,26.1,20.4,19.3,91,4.2,Neutro
Zona Norte,9/21/2022,2022,9,21,23.3,27.1,20.2,8,84,3.7,Neutro
Zona Norte,9/22/2022,2022,9,22,22.8,26,20.6,33.9,89,3.7,Neutro
Zona Norte,9/23/2022,2022,9,23,23,26.6,20.5,4.5,88,4,Neutro
Zona Norte,9/24/2022,2022,9,24,22.2,25.9,19.3,1,90,3.1,Neutro
Zona Norte,9/25/2022,2022,9,25,22.7,26.7,19.6,7.8,88,4.8,Neutro
Zona Norte,9/26/2022,2022,9,26,22.5,26.3,20.7,46.4,93,3.8,Neutro
Zona Norte,9/27/2022,2022,9,27,22.7,26.3,19.8,42.3,90,4.3,Neutro
Zona Norte,9/28/2022,2022,9,28,22.7,25.1,20.7,12.8,88,4.5,Neutro
Zona Norte,9/29/2022,2022,9,29,22.9,26.8,20.9,13.6,87,3.8,Neutro
Zona Norte,9/30/2022,2022,9,30,22,25.7,19.7,48.1,92,4.1,Neutro
Zona Norte,10/1/2022,2022,10,1,21.3,23.6,19.5,42.3,95,3.1,Neutro
Zona Norte,10/2/2022,2022,10,2,21.7,24.1,19.3,20,90,4,Neutro
Zona Norte,10/3/2022,2022,10,3,22,25.4,19.5,2.8,88,5.4,Neutro
Zona Norte,10/4/2022,2022,10,4,22.6,26.4,20,5.7,88,4.3,Neutro
Zona Norte,10/5/2022,2022,10,5,21.8,24.7,19.6,12.7,93,6,Neutro
Zona Norte,10/6/2022,2022,10,6,21.5,23.9,19.9,8.3,93,7.4,Neutro
Zona Norte,10/7/2022,2022,10,7,20.9,23.1,19.7,18.6,95,5.9,Neutro
Zona Norte,10/8/2022,2022,10,8,21.6,24.9,19.9,21.3,89,6.2,Neutro
Zona Norte,10/9/2022,2022,10,9,21.5,23,20.1,66.6,97,6.7,Neutro
Zona Norte,10/10/2022,2022,10,10,22.5,25.3,19.8,4.1,90,4.2,Neutro
Zona Norte,10/11/2022,2022,10,11,22.6,26.8,20.6,2.1,89,6.4,Neutro
Zona Norte,10/12/2022,2022,10,12,21.9,25.2,20.1,13.9,91,3.7,Neutro
Zona Norte,10/13/2022,2022,10,13,22.1,25.6,20,26.9,90,3.3,Neutro
Zona Norte,10/14/2022,2022,10,14,21.7,25.3,19.9,16.4,95,3.2,Neutro
Zona Norte,10/15/2022,2022,10,15,22.1,25.5,20,15.2,89,3.7,Neutro
Zona Norte,10/16/2022,2022,10,16,21.7,24.1,19.8,16.4,95,4.8,Neutro
Zona Norte,10/17/2022,2022,10,17,21.8,24.1,19.9,9.9,93,3.9,Neutro
Zona Norte,10/18/2022,2022,10,18,22.4,26.4,19.4,4.5,89,4.1,Neutro
Zona Norte,10/19/2022,2022,10,19,22.2,25.9,19.1,0.6,85,5.9,Neutro
Zona Norte,10/20/2022,2022,10,20,22.3,25.4,19.1,1.8,86,6.2,Neutro
Zona Norte,10/21/2022,2022,10,21,21.7,24.9,20.2,5.4,94,4.8,Neutro
Zona Norte,10/22/2022,2022,10,22,22,25.5,20,3.8,91,5.8,Neutro
Zona Norte,10/23/2022,2022,10,23,21.6,24.4,20.1,7.3,90,6.3,Neutro
Zona Norte,10/24/2022,2022,10,24,21.8,24.4,20.1,7.1,91,3.9,Neutro
Zona Norte,10/25/2022,2022,10,25,22.6,26.2,19.7,1.8,88,3.7,Neutro
Zona Norte,10/26/2022,2022,10,26,22.5,26,19.8,1.1,85,6.3,Neutro
Zona Norte,10/27/2022,2022,10,27,23,26.8,20.4,0.1,77,7,Neutro
Zona Norte,10/28/2022,2022,10,28,22.7,26.2,19.6,0.6,77,7.5,Neutro
Zona Norte,10/29/2022,2022,10,29,22.4,26,19.5,1.4,81,7.1,Neutro
Zona Norte,10/30/2022,2022,10,30,22.1,25.2,19,0.9,80,6.2,Neutro
Zona Norte,10/31/2022,2022,10,31,22,25.4,19.1,2.4,85,4,Neutro
Zona Norte,11/1/2022,2022,11,1,22.5,26.2,20.2,6.4,87,5,El Niño
Zona Norte,11/2/2022,2022,11,2,22.9,27,20.2,3.8,84,5.2,El Niño
Zona Norte,11/3/2022,2022,11,3,22.1,25,19.9,6.4,91,4.6,El Niño
Zona Norte,11/4/2022,2022,11,4,21.1,21.9,20.3,23.3,99,2.8,El Niño
Zona Norte,11/5/2022,2022,11,5,21.7,24.6,19.9,113.9,95,4,El Niño
Zona Norte,11/6/2022,2022,11,6,21.7,23.3,20.4,57.1,96,3.7,El Niño
Zona Norte,11/7/2022,2022,11,7,21.6,24.3,20.3,38.5,95,4.2,El Niño
Zona Norte,11/8/2022,2022,11,8,23,25.6,20.9,0,79,4.4,El Niño
Zona Norte,11/9/2022,2022,11,9,22.1,25,19.8,17,86,4,El Niño
Zona Norte,11/10/2022,2022,11,10,21.4,24.2,19.2,22.9,95,3.1,El Niño
Zona Norte,11/11/2022,2022,11,11,21.5,24.8,19.4,34.7,92,3.4,El Niño
Zona Norte,11/12/2022,2022,11,12,21.7,25.7,18.9,9.3,89,4,El Niño
Zona Norte,11/13/2022,2022,11,13,21.3,23.3,19.5,3,92,7.2,El Niño
Zona Norte,11/14/2022,2022,11,14,20.9,23.1,19.8,10.8,96,7.1,El Niño
Zona Norte,11/15/2022,2022,11,15,20.9,24,19.5,9.3,96,8.1,El Niño
Zona Norte,11/16/2022,2022,11,16,21.9,25.3,19.8,3.2,90,12.2,El Niño
Zona Norte,11/17/2022,2022,11,17,21.4,24.6,20,5.4,92,8.7,El Niño
Zona Norte,11/18/2022,2022,11,18,21.5,24.3,20.1,4.4,92,7.1,El Niño
Zona Norte,11/19/2022,2022,11,19,21.1,23,19.9,18.7,94,5.2,El Niño
Zona Norte,11/20/2022,2022,11,20,20.5,22,19.6,8.1,97,3.8,El Niño
Zona Norte,11/21/2022,2022,11,21,20.7,22.2,19.8,6.2,97,6.6,El Niño
Zona Norte,11/22/2022,2022,11,22,21.2,23.6,19.7,8.4,91,7.2,El Niño
Zona Norte,11/23/2022,2022,11,23,21.1,23.4,18.9,4.1,87,5.3,El Niño
Zona Norte,11/24/2022,2022,11,24,21.1,24.4,19.7,3.9,94,6.1,El Niño
Zona Norte,11/25/2022,2022,11,25,21.1,24.7,19.3,10.1,95,5.7,El Niño
Zona Norte,11/26/2022,2022,11,26,21.3,23.5,19.6,12.8,94,3.5,El Niño
Zona Norte,11/27/2022,2022,11,27,21.2,24.4,20.2,21.8,95,3.4,El Niño
Zona Norte,11/28/2022,2022,11,28,20.6,21.8,19.9,3.8,94,6,El Niño
Zona Norte,11/29/2022,2022,11,29,20.6,23.4,19.1,1.9,90,8.2,El Niño
Zona Norte,11/30/2022,2022,11,30,20.1,21.5,19.4,108.2,95,5.9,El Niño
Zona Norte,12/1/2022,2022,12,1,20.7,23.5,19.4,9.5,94,12.9,El Niño
Zona Norte,12/2/2022,2022,12,2,20.9,23.9,19,3.9,85,12,El Niño
Zona Norte,12/3/2022,2022,12,3,20.8,23.5,18.9,3,84,13.3,El Niño
Zona Norte,12/4/2022,2022,12,4,20.6,23.6,19,2.6,83,10.3,El Niño
Zona Norte,12/5/2022,2022,12,5,20,22,18.6,2.5,89,10,El Niño
Zona Norte,12/6/2022,2022,12,6,20.2,24,18,4.7,88,9.8,El Niño
Zona Norte,12/7/2022,2022,12,7,20.4,24.1,18.4,3,87,11.5,El Niño
Zona Norte,12/8/2022,2022,12,8,19.9,23.4,17.9,7.4,91,11.5,El Niño
Zona Norte,12/9/2022,2022,12,9,20.4,23.6,18.4,6,85,8.5,El Niño
Zona Norte,12/10/2022,2022,12,10,20.5,23.3,18.8,2.3,83,10.6,El Niño
Zona Norte,12/11/2022,2022,12,11,20.9,24.4,18.5,0,80,8.6,El Niño
Zona Norte,12/12/2022,2022,12,12,21,24.6,18.4,0.2,82,7.8,El Niño
Zona Norte,12/13/2022,2022,12,13,21.2,25,18.1,0,77,8.7,El Niño
Zona Norte,12/14/2022,2022,12,14,20.9,24.7,17.6,0.2,82,6.5,El Niño
Zona Norte,12/15/2022,2022,12,15,21.3,25.4,18.2,0.6,85,9.7,El Niño
Zona Norte,12/16/2022,2022,12,16,21.7,25.6,19.3,1.5,86,11.5,El Niño
Zona Norte,12/17/2022,2022,12,17,21.9,25.2,19.9,0.8,83,11,El Niño
Zona Norte,12/18/2022,2022,12,18,21.2,24.4,19.3,3,80,11.9,El Niño
Zona Norte,12/19/2022,2022,12,19,21,24.5,18,0.5,76,13,El Niño
Zona Norte,12/20/2022,2022,12,20,21,25.2,17.9,0.3,77,10.3,El Niño
Zona Norte,12/21/2022,2022,12,21,20.6,23.6,18.7,2.6,85,13.1,El Niño
Zona Norte,12/22/2022,2022,12,22,20.6,24,18.6,5,88,11.1,El Niño
Zona Norte,12/23/2022,2022,12,23,20.5,23.2,19,9.6,94,13,El Niño
Zona Norte,12/24/2022,2022,12,24,20.7,23.8,18.8,2.9,82,14,El Niño
Zona Norte,12/25/2022,2022,12,25,20.9,24.7,18.7,3.3,81,12.6,El Niño
Zona Norte,12/26/2022,2022,12,26,20.6,24.1,18.1,0.4,81,10.6,El Niño
Zona Norte,12/27/2022,2022,12,27,20.9,23.3,19,0.9,84,10.1,El Niño
Zona Norte,12/28/2022,2022,12,28,21,24.3,19,0.1,84,9.1,El Niño
Zona Norte,12/29/2022,2022,12,29,20.9,24,19.5,1.5,89,11.4,El Niño
Zona Norte,12/30/2022,2022,12,30,21.1,24,19.5,5.7,92,10.7,El Niño
Zona Norte,12/31/2022,2022,12,31,20.9,24.9,17.5,0.8,85,8.2,El Niño
Zona Norte,1/1/2023,2023,1,1,20.7,23.2,19.2,5.1,90,8.5,El Niño
Zona Norte,1/2/2023,2023,1,2,20.4,22.8,19,7.6,90,8.3,El Niño
Zona Norte,1/3/2023,2023,1,3,21,25.1,17.6,0,79,8.3,El Niño
Zona Norte,1/4/2023,2023,1,4,21.1,24.2,19.1,0.7,80,11.5,El Niño
Zona Norte,1/5/2023,2023,1,5,20.2,23.1,18.7,3.5,82,12.3,El Niño
Zona Norte,1/6/2023,2023,1,6,20.4,24.3,17.6,2.1,81,11.2,El Niño
Zona Norte,1/7/2023,2023,1,7,20.9,24.4,18.7,1,88,10.4,El Niño
Zona Norte,1/8/2023,2023,1,8,20.5,23.5,19.2,2.5,90,9.9,El Niño
Zona Norte,1/9/2023,2023,1,9,20.3,22.9,19,2.1,92,6.7,El Niño
Zona Norte,1/10/2023,2023,1,10,20.6,23.9,18.7,2.1,86,10.4,El Niño
Zona Norte,1/11/2023,2023,1,11,20.3,23.4,18.8,3.8,88,10.9,El Niño
Zona Norte,1/12/2023,2023,1,12,20.5,23.9,18.8,2.8,90,11.6,El Niño
Zona Norte,1/13/2023,2023,1,13,20.3,23.4,18.5,5.4,87,14.4,El Niño
Zona Norte,1/14/2023,2023,1,14,19.3,20.5,17.9,12.3,96,17.6,El Niño
Zona Norte,1/15/2023,2023,1,15,18.2,19.1,17.2,55.5,99,15.1,El Niño
Zona Norte,1/16/2023,2023,1,16,19.2,20.4,18.3,17.5,97,12.2,El Niño
Zona Norte,1/17/2023,2023,1,17,20.1,22.9,17.9,2.7,93,8.4,El Niño
Zona Norte,1/18/2023,2023,1,18,20.7,23.6,18.8,5.4,92,7.5,El Niño
Zona Norte,1/19/2023,2023,1,19,21.4,25.1,18.3,0,80,8.5,El Niño
Zona Norte,1/20/2023,2023,1,20,20.4,23.7,18.5,1.5,85,11.7,El Niño
Zona Norte,1/21/2023,2023,1,21,20.3,24.8,17.5,0.8,81,11.4,El Niño
